sentence_id,words,labels
2124,Araújo,I-PER
3624,Chupaka,B-LOC
1212,.,O
1398,Santiago,B-LOC
3307,P'isaq,B-LOC
1471,),O
4623,Bernaku,B-PER
5035,Ricardo,I-PER
1830,Mushupa,O
2515,Putina,B-LOC
1041,``,I-LOC
421,kawsaq,O
1390,Llaqtap,I-ORG
1039,Bach,I-PER
918,-,O
649,Uwuy,B-ORG
120,wata,I-ORG
1161,',O
4489,Julianpa,B-PER
4873,Pablo,I-PER
567,Kupa,I-ORG
2023,',O
200,',O
4342,distritu,I-LOC
1690,Piluta,B-ORG
946,'Trinidad,O
780,José,I-PER
3005,distritu,I-LOC
2109,PUSAPUNA,O
4348,Kampanilla,B-LOC
1150,pruwinsya,I-LOC
1039,',O
4901,Zapata,I-PER
4972,Raymond,I-PER
5,Yi,I-PER
2323,Santa,B-LOC
618,Pachantin,I-ORG
563,Cash,I-PER
1605,(,O
103,Uma,B-LOC
4465,kamachiy,I-LOC
1432,.,O
4409,Inclán,B-LOC
5168,Bustamante,I-PER
501,Igor,B-PER
237,',O
2374,VON,I-PER
388,Chimpurasu,B-LOC
1461,de,O
804,mama,I-ORG
3341,distritu,I-LOC
2576,pruwinsya,I-LOC
1784,.,O
595,Mamallaqtap,I-ORG
1315,runakunawanpas,O
1558,',O
790,Klose,I-PER
3278,distritu,I-LOC
864,Piluta,B-ORG
397,Uma,B-LOC
1702,Pachakuti,B-ORG
5111,Luis,B-PER
57,Awya,B-LOC
2033,.,O
1069,parki,I-ORG
3643,Uchuk,B-LOC
5363,Manglares,I-LOC
165,Qhichwa,B-ORG
2094,guarahuau,O
1684,qucha,I-LOC
5398,suyu,I-LOC
581,'Tremarctos,O
1722,Ayakuchu,I-LOC
1306,Ariqipa,I-LOC
2151,Pachantin,I-ORG
1707,llaqta,I-ORG
3072,Luriqucha,B-LOC
3757,pruwinsya,I-LOC
1498,Pachantin,I-ORG
5096,Tony,B-PER
3283,Kiskachay,B-LOC
1137,Potosí,I-ORG
2645,Cochamal,B-LOC
842,.,O
4877,Djokovic,I-PER
366,',O
2824,distritu,I-LOC
2679,Antonio,B-LOC
1995,Taylor,I-PER
1163,Ñit'isqa,B-ORG
802,',O
4608,Eduardo,B-PER
1697,pusapuna,O
1182,',O
2273,Schröder,I-PER
405,sp,O
207,Nicolás,B-PER
1829,Kuntur,B-LOC
4945,Canseco,I-PER
1178,kaynin,I-ORG
1742,Pachantin,I-ORG
2141,chuntu,I-ORG
3054,Nazareno,I-LOC
5230,Ureta,I-PER
81,Frailes,I-LOC
3258,Prado,I-LOC
1390,Abad,I-ORG
14,rakiy,I-LOC
5339,Yvonne,B-PER
5151,Soares,I-PER
3655,Mitu,B-LOC
3875,Barranca,B-LOC
1975,Manuel,B-PER
4854,Morillo,I-PER
287,Hayt'ay,I-ORG
2157,'estación,O
2105,thula,O
1306,PUSAPUNA,O
1431,Testamenton,I-ORG
534,qucha,I-LOC
1616,phiruru,I-ORG
2271,Davor,B-PER
1238,Bobby,B-PER
661,Pachantin,I-ORG
4946,García,I-PER
2106,Mariano,B-PER
250,amachasqa,I-ORG
907,(,O
855,'Pteronura,O
4288,Putina,B-LOC
1396,Piluta,B-ORG
680,palpebrosus,O
4894,Elinor,B-PER
106,nisqap,O
393,',O
2354,Puna,B-LOC
113,Ballivián,I-LOC
1807,',O
524,),I-LOC
1073,Ribas,I-PER
4429,Zorritos,B-LOC
2273,',O
3294,Runtukan,B-LOC
2111,suyu,I-LOC
2620,Santiago,B-LOC
4335,Sapusuwa,B-LOC
358,.,O
5077,Vargas,I-PER
3783,Wasu,B-LOC
2868,distritu,I-LOC
1814,Antonio,I-PER
1845,Garden,O
2521,Palpakachi,B-LOC
1184,",",O
1206,Solar,I-PER
1251,Liyun,B-PER
243,mamallaqta,I-ORG
5336,Zúñiga,I-PER
3496,Waqaypampa,B-LOC
2315,Secure,I-ORG
1923,Montes,I-ORG
225,(,I-LOC
1287,',O
2897,distritu,I-LOC
887,Binidiktu,B-PER
5324,Canessa,I-PER
1462,),I-ORG
4755,Carlos,B-PER
713,.,O
2324,',O
4625,Chanaku,B-PER
1366,Kristuwal,I-ORG
2904,distritu,I-LOC
820,Amarumayu,I-ORG
1315,",",O
1348,Hayt'ay,I-ORG
1384,Hatoyama,I-PER
4447,Callería,B-LOC
2799,Wakaschuqi,B-LOC
831,markaqa,O
4314,Cáceres,I-LOC
1301,Humboldtpa,I-PER
2480,Machu,B-LOC
671,',O
1020,'Colibri,O
2000,pruwinsya,I-LOC
1725,.,O
91,suyukuna,I-ORG
5255,Rodolfo,B-PER
2557,Pukusana,B-LOC
772,Lorenzo,I-ORG
5267,Salvador,B-PER
1325,.,O
1700,",",O
5083,Juan,B-PER
3712,Lorenzo,I-LOC
3463,Samkayayku,B-LOC
1372,Menéndez,I-PER
4761,Baca,I-PER
3794,Guadalupe,B-LOC
883,1833-1897,O
2414,pruwinsya,I-LOC
679,walla,I-LOC
260,mayu,I-LOC
5295,Thierry,B-PER
979,",",O
3695,Lluqllapampa,B-LOC
3511,Sillapata,B-LOC
2953,distritu,I-LOC
2422,de,I-PER
3147,Aqumarka,B-LOC
1135,Chata,I-LOC
2447,km,O
18,Pichincha,B-LOC
1720,Antonio,B-PER
691,.,O
1015,'Templo,O
4859,Gurion,I-PER
2828,Kichis,B-LOC
485,',O
882,mama,I-ORG
4745,y,I-PER
4313,Lamas,B-LOC
5063,José,B-PER
3929,Anchuqaya,B-LOC
2030,.,O
100,Youri,B-PER
2545,Victoria,I-LOC
768,Piluta,B-ORG
1567,willkachasqa,I-LOC
3835,distritu,I-LOC
71,Hayt'ay,I-ORG
576,Covent,O
5405,suyu,I-LOC
3914,Cruz,I-LOC
3246,Chankay,B-LOC
582,.,O
1607,-,O
5259,y,I-PER
1092,Dimukrata,I-LOC
3035,distritu,I-LOC
2949,Siwas,I-LOC
991,compacta,O
213,2014,I-ORG
1520,Laram,B-ORG
5099,Lugones,I-PER
1887,Yachay,I-ORG
115,Ñuflo,B-LOC
1086,Asunsyun,B-LOC
2653,Killki phaqcha,B-LOC
297,PUSAPUNA,O
4830,Jagger,I-PER
1903,2,O
1473,Hukllachasqa,B-LOC
3656,Mukllu,B-LOC
4370,distritu,I-LOC
2614,San,B-LOC
1928,parki,I-LOC
4813,Alfonso,I-PER
1152,Hayt'ay,I-ORG
775,Liyun,B-PER
4520,Pabloqa,I-PER
4997,Blaize,I-PER
1903,-,O
2774,Barrón,I-LOC
5141,Cuesta,I-PER
313,kusituy,I-ORG
3391,pruwinsya,I-LOC
4415,Chukatamani,B-LOC
286,Pachantin,I-ORG
2409,pusapuna,O
768,Kupa,I-ORG
1800,Secure,I-ORG
2502,Wachu,B-LOC
923,Lima,B-LOC
590,suyu,I-LOC
4907,Emmanuel,B-PER
4110,Willkapampa,B-LOC
1308,',O
427,',O
503,Tunari,B-LOC
4472,Carlosmi,B-PER
46,',O
2043,Hércules,B-PER
200,.,O
2819,Musuq,B-LOC
5128,Manuel,B-PER
1884,Wayakil,B-LOC
4889,Eduardo,B-PER
230,Kunti,B-LOC
2135,Tenerife,I-LOC
1257,.,O
4360,Pillwana,B-LOC
3442,Cáceres,I-LOC
3697,Marku,B-LOC
1397,suyu,I-LOC
1316,suyu,I-LOC
4389,Pólvora,B-LOC
1532,parki,I-ORG
681,kaynin,I-ORG
1514,Kapachika,B-ORG
5423,qucha,I-LOC
619,María,B-PER
1735,.,O
4864,Deodoro,B-PER
3679,Sikaya,B-LOC
1062,jamesi,O
462,chaku,I-ORG
1394,Qarawayllu,B-LOC
2587,Peca,I-LOC
5112,Luis,B-PER
2402,occipitalis,O
3763,Chikama,B-LOC
540,José,B-PER
346,Kupa,I-ORG
4860,David,B-PER
1012,'Myrmecophaga,O
1021,km,O
4772,Cecilia,B-PER
1427,',O
1932,Jaqhi,I-LOC
371,1994,I-ORG
3651,ñiqin,I-LOC
96,Wiraqucha,I-PER
936,),O
2535,distritu,I-LOC
158,mama,I-LOC
311,',O
3351,distritu,I-LOC
1943,mama,I-ORG
916,Mama,B-ORG
5363,Tumbes,I-LOC
3479,Ruqchaq,B-LOC
4436,Matapalu,B-LOC
495,Mishiku,I-LOC
479,parki,I-ORG
3238,del,I-LOC
5004,Ibarra,B-PER
920,wari,I-ORG
4831,Patricia,B-PER
2412,Pachantin,I-ORG
3043,Wamanqaqa,B-LOC
4255,Nikasyu,B-LOC
1845,Theatre]],O
2622,Camporredondo,B-LOC
2407,'Lagothrix,O
1952,wallpata,O
1015,(,O
5278,Mebarak,I-PER
2924,Wayllati,B-LOC
1734,walla,I-ORG
3050,Para,B-LOC
1000,pusapuna,O
2024,Prado,I-PER
1,Tukuy,B-ORG
5054,Feliciano,I-PER
1999,Sama,B-ORG
3805,Challas,B-LOC
4077,Las Piedras,B-LOC
850,pruwinsya,I-LOC
368,Puebla,B-LOC
2671,mayu,I-LOC
752,',O
1504,Pachantin,I-ORG
4032,Castilla,I-LOC
1329,Uru,B-LOC
1890,",",O
2969,distritu,I-LOC
5225,Penny,B-PER
715,Kupa,I-ORG
5047,Luis,B-PER
370,waman,I-LOC
661,**,O
210,',O
1342,PUSAPUNA,O
3316,distritu,I-LOC
3665,Chupuru,B-LOC
2201,),I-LOC
680,',O
2010,Paryawanka,B-LOC
612,kancha,I-ORG
3276,Siqsi,B-LOC
3151,Wampalpa,B-LOC
3288,Urupampa,B-LOC
1379,',O
1566,Atawallpa,B-PER
1887,**,O
2810,distritu,I-LOC
2102,Yachay,I-ORG
1893,kitilli,I-ORG
1572,ñawpa,I-ORG
1295,llaqtamantaqa,O
3109,Pakapawsa,B-LOC
2440,.,O
5124,Francisco,I-PER
369,Kupa,I-ORG
2317,',O
1588,Lima,B-LOC
863,Liebig,I-PER
722,Reuel,I-PER
2194,sirinka,I-ORG
1886,sp,O
1457,de,I-LOC
1646,.,O
1634,.,O
52,Climinti,B-PER
698,',O
1306,Wamp'u,B-LOC
2449,',O
367,Yuyu,B-LOC
3099,Uqaña,B-LOC
3693,Hulkan,B-LOC
3330,Qhapaqmarka,B-LOC
2400,kay,O
783,Edward,I-PER
2894,Wayllu,B-LOC
2569,Santa,B-LOC
1719,',O
190,mama,I-ORG
3205,distritu,I-LOC
5161,Mella,I-PER
2207,PUSAPUNA,O
2224,Buliwyap,B-ORG
230,),I-LOC
398,),O
4838,Ciro,B-PER
5159,Mary,B-PER
853,Yawatisuyu,B-LOC
893,m,O
699,.,O
4686,José,I-PER
1503,),O
3089,distritu,I-LOC
2234,.,O
2147,Violoncello,O
376,de,I-PER
3943,Bartolomé,I-LOC
1661,',O
159,suyupi,I-LOC
2027,(,O
2286,Piluta,B-ORG
2443,kantun,I-LOC
1683,2006,I-ORG
4773,Celendín,B-PER
4331,Alto,B-LOC
5208,Pancho,B-PER
4362,Cristóbal,I-LOC
2295,Pachantin,I-ORG
2834,Mankuq,B-LOC
371,Hayt'ay,I-ORG
1597,Franz,B-LOC
3552,distritu,I-LOC
3921,Iwari,B-LOC
2169,Pampa,B-LOC
2404,(,O
1328,de,I-LOC
0,),O
627,Belo,B-LOC
243,(,O
299,Tampu,B-LOC
2074,nycticorax,O
81,Antikuna,B-LOC
3469,Wirpakancha,B-LOC
2710,distritu,I-LOC
853,',O
757,Kupa,I-ORG
1099,Madrid,I-ORG
2959,distritu,I-LOC
1160,Saguinus,O
2332,",",O
2300,',O
1121,',O
1478,Mar,I-PER
4843,IV,I-PER
2043,3,O
2709,Pardo,I-LOC
417,.,O
3916,Cruz,I-LOC
4454,Abad,I-LOC
32,Piluta,B-ORG
1273,1986,I-ORG
1745,sallqa,I-ORG
2150,María,I-PER
3621,Inka,I-LOC
2423,Pachantin,I-ORG
1548,.,O
3871,Mutupi,B-LOC
1859,km,O
1802,'Phoenicopterus,O
2130,Awqaq,B-LOC
3945,Juan,I-LOC
4434,San,B-LOC
2045,.,O
4706,Deústua,I-PER
1865,',O
2571,Santa,B-LOC
920,PUSAPUNA,O
4035,Belén,B-LOC
2036,.,O
4780,Secondat,I-PER
2248,wari,I-ORG
509,.,O
5246,Ricardo,B-PER
1319,Pachantin,I-ORG
1670,Kohler,I-PER
5322,Helena,B-PER
5140,los,I-PER
1046,Hayt'ay,I-ORG
3257,Qatilluq,B-LOC
1239,2,O
1007,suyu,I-ORG
4622,Mamaneq,I-PER
1882,Kan,I-PER
1552,llaqtam,O
2379,Chilipi,B-ORG
1010,Paquyaq,B-LOC
904,Rowling,I-PER
2213,hirculus,O
2560,distritu,I-LOC
940,warwasku,I-LOC
4345,Shanao,B-LOC
1019,',O
5047,Borges,I-PER
5264,Aguilera,I-PER
1201,),O
2200,),I-LOC
3983,Qaranya,B-LOC
571,.,O
2242,',O
5190,Alcalá,I-PER
4804,Carlos,B-PER
2661,suyu,I-LOC
506,risirwa,I-LOC
258,Puka,B-LOC
2666,Awriq,B-LOC
3339,Pichiwa,I-LOC
4486,Arturoqa,B-PER
3024,Bombón,I-LOC
1499,Hugo,B-PER
4709,Julio,I-PER
2922,distritu,I-LOC
2729,Yawtan,B-LOC
3047,distritu,I-LOC
1887,Llaqtap,I-ORG
4781,Charles,B-PER
4455,Curimaná,B-LOC
756,Piluta,B-ORG
4098,Samiwa,B-LOC
2400,sapa,O
1075,Santa,B-LOC
1010,flavescens,O
927,(,O
691,Leguía,I-PER
345,',O
5355,Bahuaja,B-LOC
4033,distritu,I-LOC
468,kamayuq,I-PER
5064,Oregón,I-PER
4918,Esperanza,B-PER
2482,mayu,I-LOC
248,Kunturkunka,B-LOC
1383,.,O
3968,Wachu,B-LOC
1204,PUSAPUNA,O
1013,Suyt'u,B-LOC
680,Palaeosuchus,O
26,K'illichu,B-LOC
1691,PUSAPUNA,O
1722,),I-LOC
2142,河北,O
2416,'Caesalpinia,O
350,Kupa,I-ORG
5175,Jugo,I-PER
2364,(,O
916,Llaqtap,I-ORG
4764,López,I-PER
809,distritu,I-LOC
990,kaynin,I-ORG
3428,Carmen,I-LOC
2046,llaqta,I-LOC
641,Hakas,I-LOC
2257,Nilton,B-PER
1112,(,O
5129,Salazar,I-PER
1718,21,O
962,Augusto,B-PER
2423,Kupa,I-ORG
1947,'Phoenicoparrus,O
851,pusapuna,O
5172,Mickey,B-PER
5198,Stone,I-PER
1891,Kay,O
1962,Lusiya,I-LOC
1807,Sima,B-LOC
1049,.,O
3997,Putinsa,B-LOC
5391,sach'a,I-LOC
2541,El,B-LOC
532,Agustín,I-ORG
2016,30px]],O
2801,distritu,I-LOC
3332,distritu,I-LOC
205,sach'a,I-ORG
1908,Centre,B-LOC
945,sirinka,I-ORG
735,Hatunpampa,O
2392,(,I-LOC
877,.,O
5381,Willa,B-LOC
1539,Mamallaqtapura,B-ORG
3185,distritu,I-LOC
2891,distritu,I-LOC
1103,',O
2338,llaqtam,O
1220,2014,I-ORG
5130,y,I-PER
1592,Pachantin,I-ORG
4693,Pérez,I-PER
1818,Sallqapi,I-ORG
4974,Germán,B-PER
79,',O
2445,),I-ORG
1106,.,O
4741,Murillo,I-PER
800,Pachantin,I-ORG
4581,Antonio,B-ORG
720,parkipi,I-ORG
1901,(,O
3518,Waqaypampa,B-LOC
5201,Rafael,I-PER
1890,Mishiku,B-LOC
2986,distritu,I-LOC
1436,',O
4780,de,I-PER
1768,Hatun,B-LOC
105,(,O
3707,Parqu,B-LOC
1143,willakuy,I-PER
3067,Qarapu,B-LOC
281,California,B-ORG
1486,Torre,I-PER
4001,San,B-LOC
833,karum,O
4826,Scarlett,I-PER
3717,Wamali,B-LOC
5325,Julio,B-PER
4440,pruwinsya,I-LOC
3610,Llipata,B-LOC
2199,qhapaq,I-ORG
5065,Joseph,B-PER
2005,mama,I-ORG
2791,Chillkas,B-LOC
607,Hayt'ay,I-ORG
2297,(,O
2774,Guzmán,I-LOC
621,parki,I-ORG
5405,Sierra,B-LOC
4710,Humboldt,I-PER
2348,(,O
2450,Hayt'ay,I-ORG
4793,Christopher,B-PER
3371,distritu,I-LOC
108,parki,I-ORG
1413,Violoncello,O
3949,distritu,I-LOC
5394,sach'a,I-LOC
1983,11,O
2618,Wankas,B-LOC
2778,Llamaq,B-LOC
1236,parki,I-ORG
2400,payqa,O
4139,Wankapampa,B-LOC
5011,Ignacio,B-PER
3313,Kunturkanki,B-LOC
182,serranus,O
1164,.,O
4690,Hayworth,I-PER
4705,Mendoza,I-PER
4975,de,I-PER
4859,Ben,I-PER
989,.,O
863,Pauling,I-PER
2758,Wachis,B-LOC
80,),O
4982,Pedrowan,B-PER
4991,Barbera,I-PER
881,ñawpa,I-ORG
430,Cambridge,B-ORG
1137,llaqtanqa,I-LOC
4156,Aires,I-LOC
553,'Anas,O
945,Misk'i,B-ORG
1367,Pizarro,I-PER
2059,.,O
1167,Kupa,I-ORG
4692,López,I-PER
5286,Montaño,I-PER
3085,Carranza,I-LOC
1846,30px]],O
690,pruwinsya,I-LOC
3261,distritu,I-LOC
4353,Calzada,B-LOC
478,(,O
2874,Pachakunas,B-LOC
154,',O
1692,Buliwyap,B-LOC
1668,',O
634,',O
5365,Chakamarka,B-LOC
5107,Almeida,I-PER
523,PUSAPUNA,O
777,qillqasqakunanpi,O
1305,6.025,O
910,1990,I-ORG
129,Harvard,B-ORG
3223,Santo,B-LOC
786,Monterrey,B-LOC
1264,',O
5219,Valdivia,I-PER
5355,parki,I-LOC
2358,Abad,I-ORG
5351,Waskaran,B-LOC
1545,James,B-PER
11,Sánchez,I-PER
5144,Mariano,B-PER
1992,Hayt'ay,I-ORG
850,Pasqu,B-LOC
2265,Hayt'ay,I-ORG
5448,Suwisa,B-LOC
885,(,O
2443,Wiña,B-LOC
3258,El,B-LOC
1514,distritu,I-ORG
830,1.5,O
5384,qhichwa,I-LOC
5091,Engels,I-PER
446,Anqash,B-LOC
2241,Canaria,I-LOC
1839,Zhelyu,B-PER
280,',O
2022,parki,I-ORG
877,',O
2752,Qaqay,B-LOC
2700,distritu,I-LOC
592,Huñu,B-LOC
2739,Libertad,I-LOC
2639,de,I-LOC
2135,de,I-LOC
1429,Metriopelia,O
1968,.,O
243,Rurrenabaque,B-LOC
3549,Pumawasi,B-LOC
4174,Catacaos,B-LOC
1530,Kupa,I-ORG
1069,mama,I-ORG
2418,sallqa,I-ORG
502,Roma,I-ORG
2883,distritu,I-LOC
725,Atawallpatas,B-PER
4219,Muñani,B-LOC
1140,Piluta,B-ORG
667,kawsay,I-ORG
1432,',O
4538,Luchuchapas,B-PER
279,sparverius,O
1454,",",O
144,",",O
4666,Estela,I-PER
2304,Maussollospa,I-ORG
5390,ayllu,I-LOC
1965,(,O
3370,distritu,I-LOC
1780,",",O
274,',O
5060,Arguedas,I-PER
1523,Adams,I-PER
3624,pruwinsya,I-LOC
2429,.,O
2565,distritu,I-LOC
4222,San,B-LOC
2037,黄現璠,O
1319,2014,I-ORG
1646,',O
47,Nordrhein-Westfalen,B-LOC
3052,distritu,I-LOC
2349,',O
894,.,O
927,),O
4080,Ilu,B-LOC
2584,Copallin,B-LOC
887,.,O
1812,llaqta,I-ORG
906,PUSAPUNA,O
1447,Katari,I-PER
59,Yugur,B-ORG
4012,pruwinsya,I-LOC
5146,Mariano,B-PER
1734,kancha,I-ORG
1554,Oboe,O
1171,Juan,I-LOC
1736,Ramón,B-PER
1171,San,B-LOC
1605,',O
4483,Manuelmi,B-PER
338,',O
1810,hoz,O
1523,',O
5291,Sabina,B-PER
579,Yuraq,B-LOC
581,(,O
1815,warkurinapaq,I-ORG
93,',O
1299,San,B-LOC
983,(,O
4664,Valeriana,B-PER
1144,Puntifisya,I-ORG
3053,Aqus,B-LOC
1184,pruwinsya,I-LOC
102,.,O
4719,Victoria,I-PER
1424,-,O
1076,),O
1562,',O
4701,Hidalgo,I-PER
5249,Menchú,I-PER
4766,de,I-PER
170,.,O
310,von,I-PER
2625,distritu,I-LOC
2141,.,O
4810,Raymundo,I-PER
75,),O
4957,Francis,B-PER
476,Buliwyap,B-LOC
934,Hatun,I-ORG
5296,P.,I-PER
4373,Fernando,I-LOC
611,'Sucre,O
983,),O
4926,Felipe,B-PER
1153,.,O
298,Joanne,B-PER
2025,aswan,O
5026,Pérez,I-PER
5363,de,I-LOC
868,),I-LOC
4105,Pawqar,B-LOC
1061,tajacu,O
149,Warmi,B-LOC
1888,Siwis,B-LOC
1429,Churuta,B-LOC
1003,.,O
1463,),O
2446,',O
1108,',O
2445,Qupaqhawanapi,I-ORG
3630,pruwinsya,I-LOC
1556,Wallqa,B-LOC
546,Violoncello,O
681,qhapaq,I-ORG
3609,Vista,B-LOC
784,llaqta,I-ORG
1529,Qupaqhawanapi,I-ORG
2248,kancha,I-ORG
497,lappacea,O
498,),O
1644,Hayt'ay,I-ORG
2079,1732-1809,O
267,澳门特别行政区,O
4768,Carlos,B-PER
1455,Kupa,I-ORG
2932,distritu,I-LOC
2397,Tomás,I-PER
4942,Castillo,I-PER
2689,pruwinsya,I-LOC
2273,.,O
4137,Sullana,B-LOC
1275,',O
282,',O
3585,Baja,I-LOC
934,Mama,B-ORG
987,van,I-PER
2640,Katalina,I-LOC
2855,Wanipaqa,B-LOC
339,Scarlatti,I-PER
1924,Umalliqmi,O
5253,Chespirito,B-PER
515,del,I-ORG
3490,pruwinsya,I-LOC
751,III,I-PER
1599,van,I-PER
1678,distritu,I-LOC
1455,2002,I-ORG
1741,Raphiwaqracha,B-LOC
344,.,O
1218,1974,I-ORG
421,wiedii,O
2719,distritu,I-LOC
5222,Diez,I-PER
482,2014,I-ORG
1436,andinus,O
1238,Moore,I-PER
5143,Macaraeg,I-PER
2745,distritu,I-LOC
5279,Hidalgo,I-PER
2391,.,O
5373,Titiqaqa,B-LOC
5215,Acosta,I-PER
1625,wari,I-ORG
4657,Maliqi,I-PER
1242,',O
1706,.,O
5337,de,I-PER
5125,Manuel,B-PER
1555,risirwa,I-ORG
4344,Cumbaza,I-LOC
21,",",O
2096,munisipyu,I-LOC
1316,",",O
1989,',O
805,(,O
2920,distritu,I-LOC
5014,I,I-PER
831,sutichasqa,O
3458,Kitu,B-LOC
1317,'Phoenicopterus,O
2976,distritu,I-LOC
440,Piluta,B-ORG
4794,Carlos,B-PER
4036,Fernando,I-LOC
1012,Kuchipillan,B-LOC
5104,Martínez,I-PER
3389,Tayaqaqa,B-LOC
749,Hatun,B-LOC
1245,Chaypi,O
208,9,O
1071,',O
4677,Guzmánta,I-PER
2210,San,B-ORG
894,James,B-PER
5212,Anton,I-PER
2926,pruwinsya,I-LOC
3033,Tumipampa,B-LOC
4501,Paulinaga,B-PER
4535,César,B-PER
4317,pruwinsya,I-LOC
2158,Piluta,B-ORG
793,distritu,I-LOC
1192,pusapuna,O
2400,Chhaqru-Yachaypi,O
91,Chilipi,B-ORG
5131,Domenico,I-PER
2183,',O
1599,Beethoven,B-PER
1539,Amachanapaq,I-ORG
1371,risirwa,I-ORG
546,',O
777,.,O
4417,Istiki,B-LOC
1554,',O
4522,Marcelinacha,B-PER
4967,Vega,I-PER
307,llaqta,I-LOC
4866,Diego,B-PER
3953,Tantaranchi,B-LOC
1755,glauca,O
4272,Wayrapata,B-LOC
2141,Giza,B-ORG
2251,Mama,B-ORG
1365,4,I-ORG
509,',O
1665,6.025,O
2826,Chullin,B-LOC
201,",",O
2218,Pachantin,I-ORG
2374,.,O
2326,.,O
1641,河南,O
1013,truncatus,O
3643,Wamanqaqa,I-LOC
3916,Andamarca,I-LOC
176,Chakamarka,B-ORG
848,',O
1850,(,I-LOC
1084,parki,I-LOC
1637,Griguryu,B-PER
4458,Neshuya,B-LOC
523,sipas,I-LOC
1709,Kupa,I-ORG
3710,Quriqaqa,B-LOC
1423,.,O
566,Pisunay,B-LOC
5143,Macapagal,I-PER
204,Pachantin,I-ORG
1479,risirwa,I-LOC
664,Manglares,I-LOC
924,Lycalopex,O
3599,Molinos,I-LOC
2994,Wankarki,B-LOC
181,***,O
2384,.,O
3017,distritu,I-LOC
1280,nina,I-LOC
3922,Lampiyan,B-LOC
858,Tupaq,I-PER
2972,Bella,B-LOC
2121,Mama,B-ORG
2922,Antonio,I-LOC
1974,San,I-ORG
290,Kupa,I-ORG
3376,Markapata,B-LOC
3961,Chiqra,B-LOC
2992,Urqupampa,B-LOC
1752,',O
3363,Umacha,B-LOC
1108,lanceolata,O
3907,Mala,B-LOC
3883,Yawyu,B-LOC
4753,Rafael,I-PER
4487,Pablopa,B-PER
1795,Amaru,I-PER
5347,parki,I-LOC
1097,Umallqmi,O
4827,Augustin,I-PER
1442,munisipyu,I-LOC
2850,Kuraqwasi,B-LOC
44,ñiqin,I-PER
4984,López,I-PER
5213,Falcao,I-PER
962,.,O
2179,Griguryu,B-PER
3023,distritu,I-LOC
2143,.,O
704,ñiqinpa,I-PER
849,Yachay,I-ORG
3818,Sartimpampa,B-LOC
144,San,B-LOC
1639,Piluta,B-ORG
2371,Miguel,B-PER
4164,Santo,B-LOC
3243,San,B-LOC
4817,de,I-PER
568,Wila,B-LOC
1794,Canseco,I-PER
2332,),O
4998,Rompuy,I-PER
238,-,O
1614,López,I-PER
1914,Billinghurst,I-PER
1309,),O
1672,suyu,I-LOC
1876,suyu,I-LOC
3390,Wankawillka,B-LOC
1011,Wapi,I-LOC
5110,García,I-PER
2376,',O
3353,distritu,I-LOC
2967,Samuel,B-LOC
940,'Lonchocarpus,O
4321,pruwinsya,I-LOC
1416,marka,I-LOC
4920,Javier,I-PER
5174,Miguel,B-PER
1110,pisqu,I-LOC
3616,Independencia,B-LOC
2068,Pachakutiq,B-PER
1685,jirka,I-LOC
2186,parki,I-ORG
2083,",",O
555,Hayt'ay,I-ORG
498,Siwis,B-LOC
1102,1930,I-ORG
4117,Uqshapampa,B-LOC
369,Hayt'ay,I-ORG
639,),I-ORG
2224,',O
4659,Francisco,B-PER
1013,delphin,I-LOC
4999,Hernando,B-PER
7,',O
53,João,B-PER
130,llaqtam,O
893,(,O
5368,Machu,B-LOC
5070,Juan,B-PER
1844,Meazza,I-PER
2212,',O
1985,Baños,B-LOC
2041,',O
671,.,O
3587,Mura,B-LOC
1051,',O
1048,',O
478,",",O
769,PUSAPUNA,O
5083,Vásquez,I-PER
1737,Partidu,I-ORG
5079,Díez,I-PER
1005,du,I-ORG
3876,pruwinsya,I-LOC
554,",",O
3890,Manas,B-LOC
2949,San,B-LOC
4494,Marianoqa,B-PER
733,Muqiwa,B-LOC
1430,Kupa,I-ORG
2092,munisipyu,I-LOC
1965,Víctor,B-PER
1281,",",O
153,Ballivián,I-PER
1887,Abad,I-ORG
2401,PUSAPUNA,O
2924,distritu,I-LOC
1036,de,I-PER
1325,José,B-PER
3424,Wamatampu,B-LOC
2493,Carlos,I-LOC
5405,Divisor,I-LOC
2160,',O
1308,.,O
1507,Mateo,I-LOC
62,Católica,B-ORG
2071,Dortmund,I-ORG
5381,risirwa,I-LOC
1688,',O
5145,Mantilla,I-PER
665,pruwinsya,I-LOC
542,Lampa,I-LOC
503,Chimuriy,B-LOC
658,",",O
2769,distritu,I-LOC
2363,Kupa,I-ORG
670,pusapuna,O
1125,Simón,B-PER
49,Caesar,I-PER
4586,Sunturnin,I-ORG
2698,Chinkas,B-LOC
1226,),I-PER
1115,Pachakutiq,B-PER
1504,Piluta,B-ORG
1886,T'ula,B-LOC
5125,María,I-PER
1907,mamallaqta,I-ORG
1949,Taki,B-LOC
4614,Condori,I-PER
3114,distritu,I-LOC
1902,y,I-PER
3103,Santa,B-LOC
1546,),O
3280,Aqumayu,B-LOC
1364,llaqtam,O
295,.,O
1402,llaqtam,I-LOC
336,distritu,I-LOC
159,Lariqaqa,B-LOC
5027,Pulgar,I-PER
4504,Isidrota,B-PER
5285,Villazón,I-PER
550,),I-LOC
4654,Waldemar,B-PER
2916,distritu,I-LOC
2286,Pachantin,I-ORG
